solute_id,solvent_id,T_K,gamma_inf_exp,record_file,record_set,m,solute_inchikey,solvent_inchikey,solute_cas,solvent_cas,solute_name,solvent_name,solute_smiles,solvent_smiles,g_res,g_full,solvent_donor_class,aqueous
96377,141786,303.2,2.87,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.0543120297715298,GDOPTJXRTPNYNR-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,96-37-7,141-78-6,methylcyclopentane,ethyl ethanoate,CC1CCCC1,CCOC(=O)C,0.8490744,0.8690722,acceptor_only,False
107062,141786,347.8,0.85,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.16251892949777494,WSLDOOZREJYCGB-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,107-06-2,141-78-6,"1,2-dichloroethane",ethyl ethanoate,C(CCl)Cl,CCOC(=O)C,-0.39624202,-0.40362874,acceptor_only,False
107062,141786,330.5,0.83,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.18632957819149348,WSLDOOZREJYCGB-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,107-06-2,141-78-6,"1,2-dichloroethane",ethyl ethanoate,C(CCl)Cl,CCOC(=O)C,-0.4440835,-0.45147023,acceptor_only,False
107062,141786,311.7,0.81,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.21072103131565253,WSLDOOZREJYCGB-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,107-06-2,141-78-6,"1,2-dichloroethane",ethyl ethanoate,C(CCl)Cl,CCOC(=O)C,-0.504949,-0.51233566,acceptor_only,False
107120,141786,311.6,1.42,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.35065687161316933,FVSKHRXBFJPNKK-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,107-12-0,141-78-6,propanenitrile,ethyl ethanoate,CCC#N,CCOC(=O)C,0.16588722,0.13033734,acceptor_only,False
107120,141786,329.2,1.35,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.30010459245033816,FVSKHRXBFJPNKK-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,107-12-0,141-78-6,propanenitrile,ethyl ethanoate,CCC#N,CCOC(=O)C,0.15919408,0.1236442,acceptor_only,False
107120,141786,348.2,1.29,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.25464221837358075,FVSKHRXBFJPNKK-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,107-12-0,141-78-6,propanenitrile,ethyl ethanoate,CCC#N,CCOC(=O)C,0.15198602,0.11643614,acceptor_only,False
107835,141786,298.2,3.44,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.235471471385307,AFABGHUZZDYHJO-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,107-83-5,141-78-6,2-methylpentane,ethyl ethanoate,CCCC(C)C,CCOC(=O)C,0.9171463,0.9224017,acceptor_only,False
108087,141786,298.2,3.81,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.3376291891386096,BZHMBWZPUJHVEE-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-08-7,141-78-6,"2,4-dimethylpentane",ethyl ethanoate,CC(C)CC(C)C,CCOC(=O)C,0.9957165,1.0188372,acceptor_only,False
108883,141786,298.2,1.33,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.28517894223366247,YXFVVABEGXRONW-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-88-3,141-78-6,toluene,ethyl ethanoate,CC1=CC=CC=C1,CCOC(=O)C,-0.01141676,-0.0020424398,acceptor_only,False
108883,141786,313.0,1.27,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.23901690047049992,YXFVVABEGXRONW-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-88-3,141-78-6,toluene,ethyl ethanoate,CC1=CC=CC=C1,CCOC(=O)C,-0.0039276844,0.005446636,acceptor_only,False
108883,141786,328.4,1.23,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.20701416938432612,YXFVVABEGXRONW-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-88-3,141-78-6,toluene,ethyl ethanoate,CC1=CC=CC=C1,CCOC(=O)C,0.0027287314,0.012103052,acceptor_only,False
108883,141786,333.5,1.18,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.16551443847757333,YXFVVABEGXRONW-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-88-3,141-78-6,toluene,ethyl ethanoate,CC1=CC=CC=C1,CCOC(=O)C,0.0047019674,0.014076288,acceptor_only,False
108883,141786,338.4,1.2,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.1823215567939546,YXFVVABEGXRONW-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-88-3,141-78-6,toluene,ethyl ethanoate,CC1=CC=CC=C1,CCOC(=O)C,0.0064997366,0.015874058,acceptor_only,False
108883,141786,348.3,1.14,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.131028262406404,YXFVVABEGXRONW-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-88-3,141-78-6,toluene,ethyl ethanoate,CC1=CC=CC=C1,CCOC(=O)C,0.009852603,0.019226924,acceptor_only,False
108883,141786,349.1,1.16,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.14842000511827322,YXFVVABEGXRONW-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-88-3,141-78-6,toluene,ethyl ethanoate,CC1=CC=CC=C1,CCOC(=O)C,0.010108026,0.019482346,acceptor_only,False
108907,141786,313.2,1.08,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.0769610411361284,MVPPADPHJFYWMZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-90-7,141-78-6,chlorobenzene,ethyl ethanoate,C1=CC=C(C=C1)Cl,CCOC(=O)C,-0.30749536,-0.29677546,acceptor_only,False
108907,141786,353.2,1.12,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.11332868530700327,MVPPADPHJFYWMZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-90-7,141-78-6,chlorobenzene,ethyl ethanoate,C1=CC=C(C=C1)Cl,CCOC(=O)C,-0.21849653,-0.20777664,acceptor_only,False
108907,141786,393.2,1.14,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.131028262406404,MVPPADPHJFYWMZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-90-7,141-78-6,chlorobenzene,ethyl ethanoate,C1=CC=C(C=C1)Cl,CCOC(=O)C,-0.1568661,-0.14614621,acceptor_only,False
108952,141786,320.0,0.47,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.7550225842780328,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-95-2,141-78-6,phenol,ethyl ethanoate,C1=CC=C(C=C1)O,CCOC(=O)C,-2.6984155,-2.6920543,acceptor_only,False
108952,141786,300.0,0.31,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-1.171182981502945,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,108-95-2,141-78-6,phenol,ethyl ethanoate,C1=CC=C(C=C1)O,CCOC(=O)C,-2.9657767,-2.9594154,acceptor_only,False
109660,141786,293.2,3.09,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.128171090909654,OFBQJSOFQDEBGM-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-66-0,141-78-6,pentane,ethyl ethanoate,CCCCC,CCOC(=O)C,0.86249185,0.8636421,acceptor_only,False
109660,141786,298.2,3.02,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.1052568313867783,OFBQJSOFQDEBGM-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-66-0,141-78-6,pentane,ethyl ethanoate,CCCCC,CCOC(=O)C,0.8486185,0.84976876,acceptor_only,False
109660,141786,303.2,2.96,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.085189268335969,OFBQJSOFQDEBGM-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-66-0,141-78-6,pentane,ethyl ethanoate,CCCCC,CCOC(=O)C,0.8349699,0.8361201,acceptor_only,False
109671,141786,293.2,2.05,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.7178397931503168,YWAKXRMUMFPDSH-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-67-1,141-78-6,1-pentene,ethyl ethanoate,CCCC=C,CCOC(=O)C,0.3464066,0.34733883,acceptor_only,False
109693,141786,323.2,1.25,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.22314355131420976,VFWCMGCRMGJXDK-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-69-3,141-78-6,1-chlorobutane,ethyl ethanoate,CCCCCl,CCOC(=O)C,0.1057237,0.10846835,acceptor_only,False
109693,141786,348.2,1.23,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.20701416938432612,VFWCMGCRMGJXDK-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-69-3,141-78-6,1-chlorobutane,ethyl ethanoate,CCCCCl,CCOC(=O)C,0.10626463,0.10900927,acceptor_only,False
109693,141786,348.2,1.23,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.20701416938432612,VFWCMGCRMGJXDK-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-69-3,141-78-6,1-chlorobutane,ethyl ethanoate,CCCCCl,CCOC(=O)C,0.10626463,0.10900927,acceptor_only,False
109999,141786,313.0,1.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.09531017980432493,WYURNTSHIVDZCO-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-99-9,141-78-6,tetrahydrofuran,ethyl ethanoate,C1CCOC1,CCOC(=O)C,0.049399003,0.0357645,acceptor_only,False
109999,141786,313.2,1.09,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.08617769624105241,WYURNTSHIVDZCO-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-99-9,141-78-6,tetrahydrofuran,ethyl ethanoate,C1CCOC1,CCOC(=O)C,0.049368635,0.035734132,acceptor_only,False
109999,141786,333.2,1.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.09531017980432493,WYURNTSHIVDZCO-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-99-9,141-78-6,tetrahydrofuran,ethyl ethanoate,C1CCOC1,CCOC(=O)C,0.046360686,0.032726184,acceptor_only,False
109999,141786,333.5,1.06,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.058268908123975824,WYURNTSHIVDZCO-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-99-9,141-78-6,tetrahydrofuran,ethyl ethanoate,C1CCOC1,CCOC(=O)C,0.046316724,0.03268222,acceptor_only,False
109999,141786,348.3,1.03,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.02955880224154443,WYURNTSHIVDZCO-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,109-99-9,141-78-6,tetrahydrofuran,ethyl ethanoate,C1CCOC1,CCOC(=O)C,0.044134744,0.03050024,acceptor_only,False
110543,141786,293.2,3.49,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.2499017362143359,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,110-54-3,141-78-6,hexane,ethyl ethanoate,CCCCCC,CCOC(=O)C,0.9996713,0.98795307,acceptor_only,False
110543,141786,298.2,3.6,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.2809338454620642,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,110-54-3,141-78-6,hexane,ethyl ethanoate,CCCCCC,CCOC(=O)C,0.9834975,0.9717793,acceptor_only,False
110543,141786,303.2,3.33,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.2029723039923526,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,110-54-3,141-78-6,hexane,ethyl ethanoate,CCCCCC,CCOC(=O)C,0.9675932,0.955875,acceptor_only,False
110543,141786,308.2,3.09,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.128171090909654,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,110-54-3,141-78-6,hexane,ethyl ethanoate,CCCCCC,CCOC(=O)C,0.9519602,0.940242,acceptor_only,False
110543,141786,324.4,2.77,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.0188473201992472,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,110-54-3,141-78-6,hexane,ethyl ethanoate,CCCCCC,CCOC(=O)C,0.90316844,0.8914502,acceptor_only,False
110543,141786,348.4,2.41,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.8796267475025636,VLKZOEOYAKHREP-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,110-54-3,141-78-6,hexane,ethyl ethanoate,CCCCCC,CCOC(=O)C,0.8360185,0.8243003,acceptor_only,False
111659,141786,298.2,4.83,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.5748464676644813,TVMXDCGIABBOFY-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,111-65-9,141-78-6,octane,ethyl ethanoate,CCCCCCCC,CCOC(=O)C,1.255,1.1692431,acceptor_only,False
111659,141786,298.2,4.68,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.5432981099295553,TVMXDCGIABBOFY-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,111-65-9,141-78-6,octane,ethyl ethanoate,CCCCCCCC,CCOC(=O)C,1.255,1.1692431,acceptor_only,False
111659,141786,328.4,3.59,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.2781522025001875,TVMXDCGIABBOFY-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,111-65-9,141-78-6,octane,ethyl ethanoate,CCCCCCCC,CCOC(=O)C,1.136767,1.0510101,acceptor_only,False
111659,141786,338.4,3.34,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.205970806988609,TVMXDCGIABBOFY-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,111-65-9,141-78-6,octane,ethyl ethanoate,CCCCCCCC,CCOC(=O)C,1.1004385,1.0146816,acceptor_only,False
111659,141786,349.1,3.06,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.1184149159642893,TVMXDCGIABBOFY-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,111-65-9,141-78-6,octane,ethyl ethanoate,CCCCCCCC,CCOC(=O)C,1.063076,0.9773191,acceptor_only,False
111842,141786,298.2,5.43,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.691939133945844,BKIMMITUMNQMOS-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,111-84-2,141-78-6,nonane,ethyl ethanoate,CCCCCCCCC,CCOC(=O)C,1.3895539,1.2494394,acceptor_only,False
123728,141786,298.2,1.11,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.10436001532424286,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,123-72-8,141-78-6,butanal,ethyl ethanoate,CCCC=O,CCOC(=O)C,0.0018076889,-0.0019103893,acceptor_only,False
123728,141786,323.2,1.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.09531017980432493,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,123-72-8,141-78-6,butanal,ethyl ethanoate,CCCC=O,CCOC(=O)C,0.001651843,-0.002066235,acceptor_only,False
123728,141786,349.2,1.09,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.08617769624105241,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,123-72-8,141-78-6,butanal,ethyl ethanoate,CCCC=O,CCOC(=O)C,0.0014993001,-0.002218778,acceptor_only,False
123911,141786,298.2,1.08,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.0769610411361284,RYHBNJHYFVUHQT-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,123-91-1,141-78-6,"1,4-dioxane",ethyl ethanoate,C1COCCO1,CCOC(=O)C,-0.0023967065,-0.000593666,acceptor_only,False
123911,141786,328.4,1.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.09531017980432493,RYHBNJHYFVUHQT-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,123-91-1,141-78-6,"1,4-dioxane",ethyl ethanoate,C1COCCO1,CCOC(=O)C,-0.00047928464,0.0013237558,acceptor_only,False
142825,141786,298.2,3.82,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.3402504226184837,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,142-82-5,141-78-6,heptane,ethyl ethanoate,CCCCCCC,CCOC(=O)C,1.1175722,1.0764376,acceptor_only,False
142825,141786,323.2,3.22,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.169381359556317,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,142-82-5,141-78-6,heptane,ethyl ethanoate,CCCCCCC,CCOC(=O)C,1.0298887,0.98875415,acceptor_only,False
142825,141786,343.2,2.85,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.0473189942805592,IMNFDUFMRHMDMM-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,142-82-5,141-78-6,heptane,ethyl ethanoate,CCCCCCC,CCOC(=O)C,0.9653068,0.92417216,acceptor_only,False
287923,141786,303.2,2.73,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.0043016091968684,RGSFGYAAUTVSQA-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,287-92-3,141-78-6,cyclopentane,ethyl ethanoate,C1CCCC1,CCOC(=O)C,0.7375274,0.73784256,acceptor_only,False
565753,141786,298.2,4.07,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.4036429994545037,RLPGDEORIPLBNF-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,565-75-3,141-78-6,"2,3,4-trimethylpentane",ethyl ethanoate,CC(C)C(C)C(C)C,CCOC(=O)C,1.0032464,1.0815206,acceptor_only,False
592132,141786,298.2,4.33,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.4655675420143985,UWNADWZGEHDQAB-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,592-13-2,141-78-6,"2,5-dimethylhexane",ethyl ethanoate,CC(C)CCC(C)C,CCOC(=O)C,1.1227173,1.0981333,acceptor_only,False
1678917,141786,298.2,4.3,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.4586150226995167,IIEWJVIFRVWJOD-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,1678-91-7,141-78-6,ethylcyclohexane,ethyl ethanoate,CCC1CCCCC1,CCOC(=O)C,1.1086004,1.1370095,acceptor_only,False
56235,142825,293.2,1.2,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.1823215567939546,VZGDMQKNWNREIO-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,56-23-5,142-82-5,tetrachloromethane,heptane,C(Cl)(Cl)(Cl)Cl,CCCCCCC,0.04004483,0.006213106,inert,False
56235,142825,313.2,1.15,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.13976194237515863,VZGDMQKNWNREIO-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,56-23-5,142-82-5,tetrachloromethane,heptane,C(Cl)(Cl)(Cl)Cl,CCCCCCC,0.03608122,0.002249498,inert,False
64175,142825,288.2,83.4,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,4.423648309364701,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.332546,4.1258016,inert,False
64175,142825,293.2,67.9,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,4.21803603456465,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.229588,4.0228434,inert,False
64175,142825,293.2,51.0,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.9318256327243257,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.229588,4.0228434,inert,False
64175,142825,293.5,48.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.8732821771117156,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.223529,4.016784,inert,False
64175,142825,298.2,58.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,4.074141854904581,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.1302757,3.9235308,inert,False
64175,142825,298.2,49.22,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.89630004496291,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.1302757,3.9235308,inert,False
64175,142825,303.2,49.7,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.906004933102583,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.0344324,3.8276875,inert,False
64175,142825,303.2,46.15,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.8318969609488613,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.0344324,3.8276875,inert,False
64175,142825,303.3,42.9,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.758871825933971,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.0325503,3.8258054,inert,False
64175,142825,303.3,34.2,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.5322256440685598,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,4.0325503,3.8258054,inert,False
64175,142825,308.2,42.2,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.742420221041966,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.9418898,3.7351449,inert,False
64175,142825,313.1,31.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.459466289786131,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.8542502,3.6475053,inert,False
64175,142825,313.2,43.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.763522997109702,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.8524919,3.645747,inert,False
64175,142825,313.2,39.94,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.6873783279876693,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.8524919,3.645747,inert,False
64175,142825,313.2,37.6,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.6270040503958487,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.8524919,3.645747,inert,False
64175,142825,313.2,27.74,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.3228754148866853,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.8524919,3.645747,inert,False
64175,142825,314.5,36.3,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.591817741270805,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.8297455,3.6230006,inert,False
64175,142825,314.6,34.6,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.543853682063679,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.8280044,3.6212595,inert,False
64175,142825,318.2,32.0,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.4657359027997265,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.766092,3.5593472,inert,False
64175,142825,322.8,21.9,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.086486636822455,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.689135,3.4823902,inert,False
64175,142825,323.2,32.6,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.484312288372662,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,IMNFDUFMRHMDMM-UHFFFAOYSA-N,64-17-5,142-82-5,ethanol,heptane,CCO,CCCCCCC,3.682553,3.4758081,inert,False
