sample_id,ln_x2_final,T,T_m,dH_fus,tau_12,tau_21,alpha,eta,denominator,d_lnx2_dTm,d_lnx2_ddH,d_lnx2_dtau12,d_lnx2_dtau21,d_lnx2_dalpha,d_lnx2_dTm_abs,d_lnx2_ddH_abs,d_lnx2_dtau12_abs,d_lnx2_dtau21_abs,d_lnx2_dalpha_abs,abs_error
6725,-11.463558,298.15,681.9187,21236.922,4.4820876,3.0660384,0.114221595,-18.00047584827074,0.9998108858593558,-0.005494124424307581,-0.00022707757936657068,-1.000136132207882,-0.4578891549600894,6.624869499149493,0.005494124424307581,0.00022707757936657068,1.000136132207882,0.4578891549600894,6.624869499149493,
6726,-12.763711,298.15,673.60815,20219.994,5.654187,3.8678498,0.106396034,-24.034319948705026,0.9999311945907478,-0.005360264483058392,-0.00022487400350052955,-1.0000520732047955,-0.3899740264375792,9.914204534863622,0.005360264483058392,0.00022487400350052955,1.0000520732047955,0.3899740264375792,9.914204534863622,
6727,-12.395849,298.15,671.48706,19711.283,5.4699697,3.7418365,0.107257724,-23.023784416805,0.9999047800627607,-0.005258609633292873,-0.00022431585783850308,-1.0000716285100544,-0.4007929298083438,9.374036818856391,0.005258609633292873,0.00022431585783850308,1.0000716285100544,0.4007929298083438,9.374036818856391,
6728,-10.3703785,298.15,630.6404,13579.626,5.1003566,3.4889903,0.10934531,-21.06882957926839,0.99933954649022,-0.0041096149912862225,-0.00021283321902833036,-1.0004902129067903,-0.4226012621277235,8.319795887970141,0.0041096149912862225,0.00021283321902833036,1.0004902129067903,0.4226012621277235,8.319795887970141,
6729,-10.172259,298.15,660.50543,10820.98,5.321601,3.640349,0.10803385,-22.22599129729459,0.9991506138253221,-0.0029858833019582097,-0.0002215045175757886,-1.0006360467405997,-0.40977841789594427,8.95359158601201,0.0029858833019582097,0.0002215045175757886,1.0006360467405997,0.40977841789594427,8.95359158601201,
6730,-12.123521,298.15,652.60114,13089.249,6.4606476,4.419432,0.1036696,-28.780449114514106,0.9998437142809529,-0.003697233951032138,-0.00021914501442988788,-1.0001208732046256,-0.3427371628365935,12.355185749470875,0.003697233951032138,0.00021914501442988788,1.0001208732046256,0.3427371628365935,12.355185749470875,
6731,-12.0954485,298.15,663.50867,17049.807,5.7237234,3.9154058,0.10609763,-24.422249848546798,0.9998636047864125,-0.004658815187294228,-0.00022217092408723376,-1.0001034582365362,-0.38591638110189397,10.120982135243223,0.004658815187294228,0.00022217092408723376,1.0001034582365362,0.38591638110189397,10.120982135243223,
6732,-11.335689,298.15,628.27893,13734.818,5.812998,3.9764705,0.105734766,-24.92563631576316,0.9997024094933643,-0.004186365657727302,-0.00021203888710198337,-1.0002263726644083,-0.3807306080745446,10.389004372766877,0.004186365657727302,0.00021203888710198337,1.0002263726644083,0.3807306080745446,10.389004372766877,
6733,-11.514326,298.15,639.0551,14662.229,5.762846,3.9421651,0.10593593,-24.64195779384258,0.9997539252997495,-0.004319368431328842,-0.00021525697927739508,-1.0001868955481406,-0.38365890551915105,10.23877892659559,0.004319368431328842,0.00021525697927739508,1.0001868955481406,0.38365890551915105,10.23877892659559,
6734,-10.581729,298.15,648.3282,11686.903,5.516172,3.7734337,0.10703151,-23.273380543719167,0.9994094278578389,-0.003346232806160519,-0.00021802481058133487,-1.0004451777973935,-0.398278573865778,9.51539012172167,0.003346232806160519,0.00021802481058133487,1.0004451777973935,0.398278573865778,9.51539012172167,
6735,-14.126316,298.15,606.92065,22455.787,6.6685348,4.561633,0.10317858,-30.097524537549855,0.9999779428351624,-0.0073327015819647364,-0.0002052432312332741,-1.000017133648298,-0.33062498891222014,12.997132265422234,0.0073327015819647364,0.0002052432312332741,1.000017133648298,0.33062498891222014,12.997132265422234,
6736,-11.49411,298.15,671.5297,18123.34,5.06045,3.4616978,0.1096032,-20.864752936849307,0.9997873895047426,-0.004834929134036493,-0.00022435357218705446,-1.0001574740422314,-0.4247325214601211,8.202186242508157,0.004834929134036493,0.00022435357218705446,1.0001574740422314,0.4247325214601211,8.202186242508157,
6737,-10.949811,298.15,685.91705,21432.982,4.0641036,2.7801077,0.11883664,-16.045744337993966,0.9997182153231244,-0.005480898722409579,-0.00022812709243765977,-1.000197418910489,-0.48135390558424146,5.556682683166856,0.005480898722409579,0.00022812709243765977,1.000197418910489,0.48135390558424146,5.556682683166856,
6738,-10.832921,298.15,678.96094,19696.889,4.2898235,2.934522,0.11618966,-17.090120325514388,0.9996626604142754,-0.005140964037741182,-0.00022634261104834596,-1.0002400474906543,-0.46878548464320613,6.126383268851485,0.005140964037741182,0.00022634261104834596,1.0002400474906543,0.46878548464320613,6.126383268851485,
6739,-11.037947,298.15,682.57196,20943.445,4.220196,2.88689,0.11696525,-16.765429618956606,0.9997304153170343,-0.005408269293758917,-0.00022726471163947567,-1.0001909476644044,-0.4726536171144517,5.948120664629924,0.005408269293758917,0.00022726471163947567,1.0001909476644044,0.4726536171144517,5.948120664629924,
6740,-10.831027,298.15,680.1273,19889.527,4.2527075,2.9091306,0.116598725,-16.916655517569122,0.9996654513773633,-0.0051734390482145905,-0.0002266458806736439,-1.0002374881488507,-0.4708642353412603,6.031409213436861,0.0051734390482145905,0.0002266458806736439,1.0002374881488507,0.4708642353412603,6.031409213436861,
6741,-11.305427,298.15,680.69586,19774.955,4.613234,3.155763,0.11301453,-18.63256563205765,0.9997707084247128,-0.0051345082587108135,-0.00022676976744809898,-1.0001662639254358,-0.45045943013794343,6.97362334808494,0.0051345082587108135,0.00022676976744809898,1.0001662639254358,0.45045943013794343,6.97362334808494,
6742,-11.820995,298.15,665.18445,16045.426,5.6788836,3.8847334,0.106288284,-24.17139958051814,0.9998223730336314,-0.004362487591544983,-0.00022263685397042184,-1.0001345516380835,-0.388566943574225,9.98867602639332,0.004362487591544983,0.00022263685397042184,1.0001345516380835,0.388566943574225,9.98867602639332,
6743,-12.653926,298.15,665.4321,15955.126,6.339054,4.33627,0.10399093,-28.029114879607054,0.9999104472045165,-0.004334326447333094,-0.00022268454463525417,-1.0000690616334484,-0.349805402994518,11.979767327118985,0.004334326447333094,0.00022268454463525417,1.0000690616334484,0.349805402994518,11.979767327118985,
6744,-12.176624,298.15,659.80206,15580.547,6.0501466,4.138671,0.10487089,-26.295885479220406,0.9998645911068019,-0.004305307320642105,-0.00022115219465006997,-1.0001036742989549,-0.36674093343476916,11.099604449559271,0.004305307320642105,0.00022115219465006997,1.0001036742989549,0.36674093343476916,11.099604449559271,
6745,-12.655871,298.15,665.1266,15913.946,6.3488317,4.342955,0.10396408,-28.08905346065856,0.9999104300842531,-0.0043271119174693035,-0.00022260151902267548,-1.0000690908198944,-0.34923469483397124,12.009782628409319,0.0043271119174693035,0.00022260151902267548,1.0000690908198944,0.34923469483397124,12.009782628409319,
6746,-12.028706,298.15,669.1446,16831.766,5.6900644,3.8923805,0.10624019,-24.23386938547212,0.9998553154617581,-0.00452212486368903,-0.00022369981098471675,-1.0001096325059535,-0.3878975807659015,10.021313047618632,0.00452212486368903,0.00022369981098471675,1.0001096325059535,0.3878975807659015,10.021313047618632,
6747,-12.010417,298.15,667.8393,16890.414,5.670603,3.8790677,0.10632414,-24.125361711635314,0.9998533047657425,-0.0045556467785502165,-0.0002233488848534509,-1.000111088565204,-0.3890417354767602,9.963749767622966,0.0045556467785502165,0.0002233488848534509,1.000111088565204,0.3890417354767602,9.963749767622966,
6748,-12.327448,298.15,671.74414,17441.117,5.8052316,3.9711552,0.10576536,-24.88211207782453,0.9998898093868658,-0.004649479744632347,-0.00022438777538753992,-1.000083785081871,-0.3811174735547733,10.363139141338342,0.004649479744632347,0.00022438777538753992,1.000083785081871,0.3811174735547733,10.363139141338342,
6749,-11.697535,298.15,665.17676,14359.045,5.8722115,4.0169654,0.10550571,-25.263592841739236,0.9997899511969479,-0.0039042051878611654,-0.00022264198290608076,-1.000160042936727,-0.377219421061037,10.564822713947606,0.0039042051878611654,0.00022264198290608076,1.000160042936727,0.377219421061037,10.564822713947606,
6750,-11.834046,298.15,666.0892,16190.151,5.661207,3.8726428,0.106365085,-24.073000228903453,0.9998253899070298,-0.0043898727742212405,-0.00022288183397430167,-1.0001321923965583,-0.38960406077365045,9.93636462281808,0.0043898727742212405,0.00022288183397430167,1.0001321923965583,0.38960406077365045,9.93636462281808,
6751,-12.067274,298.15,682.85706,21271.016,4.91496,3.3621793,0.110603884,-20.125275216354474,0.9998843910868636,-0.005487427779627246,-0.00022730329422906742,-1.0000850760184579,-0.43310894602906586,7.794900530997176,0.005487427779627246,0.00022730329422906742,1.0000850760184579,0.43310894602906586,7.794900530997176,
6752,-12.07618,298.15,683.8574,21703.617,4.8448167,3.314194,0.11112204,-19.77342465559262,0.9998874194005127,-0.005582643445921912,-0.0002275602920028643,-1.0000825787781098,-0.4371496406391452,7.601198966150145,0.005582643445921912,0.0002275602920028643,1.0000825787781098,0.4371496406391452,7.601198966150145,
6753,-12.300001,298.15,683.13153,21260.81,5.0882583,3.4807227,0.10942276,-21.008028555970498,0.9999043769179632,-0.00548027882916403,-0.00022736952796693045,-1.000070898989999,-0.4230700449310641,8.279167962261871,0.00548027882916403,0.00022736952796693045,1.000070898989999,0.4230700449310641,8.279167962261871,
6754,-12.30002,298.15,683.13196,21260.973,5.088243,3.480713,0.10942285,-21.007949372487342,0.9999043790952002,-0.005480313933604421,-0.00022736963831044546,-1.000070897331713,-0.42307087176223396,8.279127986891607,0.005480313933604421,0.00022736963831044546,1.000070897331713,0.42307087176223396,8.279127986891607,
6755,-11.651019,298.15,682.99976,21089.21,4.6387997,3.173251,0.112791054,-18.75709867092555,0.9998366224411076,-0.005438512722879096,-0.00022735096132442729,-1.0001186211431734,-0.4489741980177961,7.0415462540924825,0.005438512722879096,0.00022735096132442729,1.0001186211431734,0.4489741980177961,7.0415462540924825,
6756,-11.65103,298.15,682.99994,21089.277,4.6387963,3.1732466,0.112791084,-18.757081563524466,0.9998366243872576,-0.005438527123764758,-0.00022735100730051613,-1.0001186197071943,-0.44897465769521194,7.041529532432994,0.005438527123764758,0.00022735100730051613,1.0001186197071943,0.44897465769521194,7.041529532432994,
6757,-12.028232,298.15,670.1584,17515.38,5.569499,3.809911,0.106778815,-23.56640484253777,0.9998592337473373,-0.00469154353706039,-0.00022397089492358057,-1.0001062515337422,-0.39497486461217884,9.665745513518473,0.00469154353706039,0.00022397089492358057,1.0001062515337422,0.39497486461217884,9.665745513518473,
6758,-12.726115,298.15,674.68384,15045.734,6.5263844,4.46441,0.10350672,-29.192642328264967,0.9999132255467953,-0.00397594557092344,-0.0002251627575301283,-1.0000672059741018,-0.3388878103565859,12.557230261017853,0.00397594557092344,0.0002251627575301283,1.0000672059741018,0.3388878103565859,12.557230261017853,
6759,-13.304869,298.15,513.6903,17615.64,7.319146,5.0065737,0.10202562,-34.49312136981936,0.9999425220450833,-0.008029909287440766,-0.00016928062241724985,-1.0000451960967307,-0.29354550435813315,15.041052882582855,0.008029909287440766,0.00016928062241724985,1.0000451960967307,0.29354550435813315,15.041052882582855,
6760,-11.110124,298.15,669.0565,18239.9,4.76621,3.2604156,0.1117322,-19.382241486781115,0.9997100397578547,-0.004902445683374639,-0.00022370864251824714,-1.0002119233414377,-0.44174148857738615,7.387734460216416,0.004902445683374639,0.00022370864251824714,1.0002119233414377,0.44174148857738615,7.387734460216416,
6761,-11.874473,298.15,654.7791,15428.158,5.859293,4.008129,0.10555496,-25.18979104752322,0.9998245285497144,-0.004329030576897704,-0.000219762379116619,-1.000133642776849,-0.37796530738352313,10.525625393630513,0.004329030576897704,0.000219762379116619,1.000133642776849,0.37796530738352313,10.525625393630513,
6762,-12.938026,298.15,674.434,18494.379,6.0842533,4.161998,0.10475782,-26.496965664131196,0.9999362789616029,-0.0048907841430326305,-0.0002250915214415291,-1.000048827556362,-0.36471352177541566,11.201819583073735,0.0048907841430326305,0.0002250915214415291,1.000048827556362,0.36471352177541566,11.201819583073735,
6763,-10.238153,298.15,666.36285,11523.4795,5.240423,3.584813,0.10849253,-21.797504928493655,0.999220109856274,-0.0031238551908565255,-0.00022309105838559182,-1.000582177099305,-0.41449301527801224,8.719558831419034,0.0031238551908565255,0.00022309105838559182,1.000582177099305,0.41449301527801224,8.719558831419034,
6764,-12.4282,298.15,673.77856,18573.75,5.680029,3.8855145,0.10628346,-24.178037196166528,0.9999031895226829,-0.004921497253451922,-0.00022492546678106162,-1.0000733299461533,-0.38846853923208036,9.990937252652904,0.004921497253451922,0.00022492546678106162,1.0000733299461533,0.38846853923208036,9.990937252652904,
6765,-10.998377,298.15,661.50616,17238.967,4.8748555,3.33473,0.110897176,-19.923143017205028,0.9996667091341783,-0.004739998488562704,-0.00022166573801501419,-1.0002448700582558,-0.4355151667458794,7.686273617650867,0.004739998488562704,0.00022166573801501419,1.0002448700582558,0.4355151667458794,7.686273617650867,
6766,-12.204215,298.15,666.45184,17048.31,5.7969,3.9654517,0.10579851,-24.834830748042656,0.9998755949603124,-0.004617296915347995,-0.00022296891224425226,-1.0000945712530076,-0.38161281652552054,10.3384715644567,0.004617296915347995,0.00022296891224425226,1.0000945712530076,0.38161281652552054,10.3384715644567,
6767,-12.111765,298.15,663.954,16877.006,5.764062,3.9429922,0.105930924,-24.649146489543565,0.9998645655400791,-0.004605409194946736,-0.00022229231413091737,-1.0001028556364002,-0.3835463446491283,10.240818823384382,0.004605409194946736,0.00022229231413091737,1.0001028556364002,0.3835463446491283,10.240818823384382,
6768,-12.236021,298.15,664.8124,16998.496,5.8356924,3.9919896,0.10564589,-25.05526589600244,0.9998784198666885,-0.00462652655766134,-0.000222523169147042,-1.0000925293018235,-0.3793316331138792,10.454260950998208,0.00462652655766134,0.000222523169147042,1.0000925293018235,0.3793316331138792,10.454260950998208,
6769,-12.1704,298.15,658.2987,16436.91,5.9040713,4.0387626,0.10538643,-25.44672334213083,0.9998681456975276,-0.004562694903222958,-0.00022073504405620587,-1.0001005474627205,-0.37531729236067946,10.659243105167036,0.004562694903222958,0.00022073504405620587,1.0001005474627205,0.37531729236067946,10.659243105167036,
6770,-11.904322,298.15,617.4437,10640.847,6.802045,4.652931,0.102898136,-30.96414283976701,0.9997906477143205,-0.003357858423582362,-0.00020865994185410912,-1.0001631010542305,-0.32298534798818973,13.416741572954365,0.003357858423582362,0.00020865994185410912,1.0001631010542305,0.32298534798818973,13.416741572954365,
6771,-11.44454,298.15,609.1537,10068.71,6.5519834,4.4819136,0.10344527,-29.35337562744973,0.9996856905184689,-0.0032647246901593725,-0.00020602995129296138,-1.0002436233845202,-0.33747749971078006,12.640401361324578,0.0032647246901593725,0.00020602995129296138,1.0002436233845202,0.33747749971078006,12.640401361324578,
6772,-13.418504,298.15,680.18665,16063.271,6.877651,4.7046423,0.102750376,-31.463601838761377,0.9999532021183265,-0.004176265332399409,-0.00022659609176385316,-1.0000365067556685,-0.3185898400825914,13.650276172051825,0.004176265332399409,0.00022659609176385316,1.0000365067556685,0.3185898400825914,13.650276172051825,
6773,-8.926999,298.15,676.71246,13916.383,3.869232,2.6467953,0.121452436,-15.159069391978877,0.9979875451977304,-0.003662544289338388,-0.00022613272534959013,-1.0013910280764229,-0.4929448167774131,5.094287731598323,0.003662544289338388,0.00022613272534959013,1.0013910280764229,0.4929448167774131,5.094287731598323,
6774,-8.984326,298.15,662.52563,11050.648,4.404114,3.0126827,0.11499001,-17.624035311958483,0.9977906620685686,-0.0030348198954264056,-0.0002223629208924149,-1.001586302919141,-0.46319683634269876,6.43882959190213,0.0030348198954264056,0.0002223629208924149,1.001586302919141,0.46319683634269876,6.43882959190213,
6775,-10.718277,298.15,664.2359,15010.274,5.0249195,3.4373991,0.10983867,-20.682173571580087,0.9995421664422263,-0.004093858158999051,-0.0002224409310226276,-1.0003386745372453,-0.4268936596131546,8.105215501268876,0.004093858158999051,0.0002224409310226276,1.0003386745372453,0.4268936596131546,8.105215501268876,
6776,-10.5245285,298.15,656.92926,14033.489,5.063428,3.4637363,0.10958374,-20.879087527030585,0.999438994831097,-0.003913471146450051,-0.00022044872924624668,-1.0004157166469134,-0.42470373056424837,8.214545911598892,0.003913471146450051,0.00022044872924624668,1.0004157166469134,0.42470373056424837,8.214545911598892,
6777,-9.875734,298.15,638.9559,11525.346,5.0364213,3.4452448,0.10976187,-20.7393125266685,0.9989338518068833,-0.0033991118209665493,-0.00021540444221334682,-1.0007895327638723,-0.42648237122856464,8.144284946686069,0.0033991118209665493,0.00021540444221334682,1.0007895327638723,0.42648237122856464,8.144284946686069,
6778,-10.418572,298.15,659.61554,14132.71,4.9607444,3.393495,0.110278435,-20.355276045045212,0.9993919368745304,-0.003909289460186687,-0.00022120520752223202,-1.0004486137764768,-0.43067183328101005,7.927503653446414,0.003909289460186687,0.00022120520752223202,1.0004486137764768,0.43067183328101005,7.927503653446414,
6779,-10.47291,298.15,659.7413,14191.699,4.9909716,3.4141731,0.110068955,-20.50880113962947,0.9994197525352777,-0.00392400090467024,-0.00022123383021624662,-1.0004286501387922,-0.4289113188361757,8.011546512590424,0.00392400090467024,0.00022123383021624662,1.0004286501387922,0.4289113188361757,8.011546512590424,
6780,-11.189663,298.15,666.2895,13658.966,5.599511,3.8304462,0.106640466,-23.730956966420607,0.9996721264699605,-0.003701896584360931,-0.00022297030708394856,-1.0002477719232334,-0.39328565733775056,9.756508740016253,0.003701896584360931,0.00022297030708394856,1.0002477719232334,0.39328565733775056,9.756508740016253,
6781,-11.666866,298.15,660.6407,16046.213,5.5764847,3.8146884,0.10674624,-23.604582111125694,0.9997976324884644,-0.004423028901684889,-0.00022139846489702464,-1.000152793465541,-0.39458954553488107,9.68708672995441,0.004423028901684889,0.00022139846489702464,1.000152793465541,0.39458954553488107,9.68708672995441,
6782,-11.450501,298.15,622.85236,11640.139,6.261684,4.283345,0.10420989,-27.557173746247777,0.9997066775693921,-0.0036099843952362904,-0.00021036956260916866,-1.0002258317526618,-0.35439991784941133,11.745899607207313,0.0036099843952362904,0.00021036956260916866,1.0002258317526618,0.35439991784941133,11.745899607207313,
6783,-12.212434,298.15,677.99945,19097.0,5.4106264,3.7012403,0.10755892,-22.703592288063405,0.9998872018745577,-0.004997415220235888,-0.0002260405299668352,-1.0000846771029714,-0.40427612106474675,9.201721517696262,0.004997415220235888,0.0002260405299668352,1.0000846771029714,0.40427612106474675,9.201721517696262,
6784,-10.038796,298.15,657.83057,16361.114,4.328892,2.9612494,0.11576888,-17.272413009482396,0.9992456736019697,-0.004550954259840499,-0.00022074242826462768,-1.0005383285699896,-0.4667816457723964,6.230562434799024,0.004550954259840499,0.00022074242826462768,1.0005383285699896,0.4667816457723964,6.230562434799024,
6785,-8.085922,298.15,694.89636,27509.498,1.0995791,0.7717624,0.21986237,-3.8981777232332946,0.9987999749009272,-0.006860472832714073,-0.00023060544501776615,-1.000227064104288,-0.7012854989043082,0.5036907375507632,0.006860472832714073,0.00023060544501776615,1.000227064104288,0.7012854989043082,0.5036907375507632,
6786,-15.205882,298.15,612.2672,22110.992,7.5715113,5.179147,0.10170037,-36.3184888375449,0.9999909573207841,-0.007094473092414484,-0.00020697115183219958,-1.0000071382888434,-0.2794917080339257,15.84053124393312,0.007094473092414484,0.00020697115183219958,1.0000071382888434,0.2794917080339257,15.84053124393312,
6787,-14.690983,298.15,605.136,21849.203,7.2346087,4.9487624,0.102147885,-33.89740366197655,0.999985876134132,-0.00717671554697362,-0.00020465713020723759,-1.000011088985953,-0.29828348418423756,14.772816067846797,0.00717671554697362,0.00020465713020723759,1.000011088985953,0.29828348418423756,14.772816067846797,
6788,-10.659254,298.15,677.2588,18969.604,4.289391,2.9342282,0.11619429,-17.087935419174322,0.9995987321170999,-0.004976376545985253,-0.00022591167640030098,-1.0002855486353481,-0.46883851390442494,6.1258357440157,0.004976376545985253,0.00022591167640030098,1.0002855486353481,0.46883851390442494,6.1258357440157,
6789,-10.813376,298.15,673.17303,18437.984,4.50221,3.0798118,0.114029594,-18.09641800104564,0.9996357470382417,-0.004895625850195428,-0.0002248250084027445,-1.0002625523304916,-0.4568257498131504,6.679606970036762,0.004895625850195428,0.0002248250084027445,1.0002625523304916,0.4568257498131504,6.679606970036762,
6790,-10.932835,298.15,676.1529,18949.64,4.4945807,3.0745924,0.11410205,-18.059952676750417,0.9996774131231257,-0.004987021422587012,-0.00022560332864168567,-1.0002324088872871,-0.45723979810691706,6.659076187390592,0.004987021422587012,0.00022560332864168567,1.0002324088872871,0.45723979810691706,6.659076187390592,
6791,-14.857675,298.15,583.57434,20680.248,7.6937604,5.2627435,0.101562075,-37.2282098056317,0.9999868699649211,-0.007303971159284977,-0.00019731299394795985,-1.0000103844178911,-0.27277316615037134,16.229453561462517,0.007303971159284977,0.00019731299394795985,1.0000103844178911,0.27277316615037134,16.229453561462517,
6792,-10.634215,298.15,664.0621,18043.203,4.4686866,3.0568979,0.11435076,-17.935803233266096,0.9995681430264229,-0.004923498611784088,-0.00022238773739382948,-1.0003107043180974,-0.45875158712215985,6.591955387325821,0.004923498611784088,0.00022238773739382948,1.0003107043180974,0.45875158712215985,6.591955387325821,
6793,-10.152206,298.15,683.6294,18329.64,4.0078626,2.741657,0.11955806,-15.7884656126159,0.9993844081228396,-0.004720303056598888,-0.0002276161322455517,-1.0004296187615178,-0.4846246957529039,5.420643591517647,0.004720303056598888,0.0002276161322455517,1.0004296187615178,0.4846246957529039,5.420643591517647,
6794,-10.435842,298.15,666.0281,18056.8,4.315995,2.95244,0.11590682,-17.21243851777615,0.9994946249382939,-0.004898523540231195,-0.00022293901881222499,-1.00036028063563,-0.46739112679030337,6.1951665245456535,0.004898523540231195,0.00022293901881222499,1.00036028063563,0.46739112679030337,6.1951665245456535,
6795,-10.034645,298.15,683.81,17994.914,3.9777908,2.7210875,0.119954795,-15.6517513842732,0.9993136083534004,-0.0046319840848636756,-0.0002276787581406874,-1.0004779583699115,-0.4863224365354174,5.347527553729839,0.0046319840848636756,0.0002276787581406874,1.0004779583699115,0.4863224365354174,5.347527553729839,
6796,-14.303693,298.15,694.7437,23547.355,6.1665554,4.2182865,0.10449533,-26.985850883714804,0.9999834376798425,-0.00586799951939451,-0.00023029449303109504,-1.0000127171862583,-0.359871855605149,11.45114258507936,0.00586799951939451,0.00023029449303109504,1.0000127171862583,0.359871855605149,11.45114258507936,
6797,-14.254397,298.15,694.3213,23142.004,6.202853,4.243113,0.104384206,-27.203254882707185,0.9999824605928075,-0.005774010701625907,-0.00023018939185641372,-1.000013479815824,-0.3577459322519394,11.56177615934898,0.005774010701625907,0.00023018939185641372,1.000013479815824,0.3577459322519394,11.56177615934898,
6798,-11.315015,298.15,687.41974,24611.965,3.8013864,2.600413,0.12244229,-14.859902321902124,0.9998188795962841,-0.0062657193296082846,-0.00022848751726451457,-1.0001242461759667,-0.495820206931137,4.919464990302964,0.0062657193296082846,0.00022848751726451457,1.0001242461759667,0.495820206931137,4.919464990302964,
6799,-12.79026,298.15,680.9171,17656.68,6.092652,4.1677585,0.104730435,-26.546552048480343,0.9999259936847431,-0.004580814296110013,-0.00022679196756509755,-1.0000567220390533,-0.36422254046787195,11.22751273973229,0.004580814296110013,0.00022679196756509755,1.0000567220390533,0.36422254046787195,11.22751273973229,
6800,-12.80686,298.15,683.5709,17210.678,6.175202,4.224197,0.104468755,-27.037367332297336,0.9999258662834912,-0.004430502884599279,-0.00022747782027227596,-1.0000569406377133,-0.35938546565992163,11.478360637567972,0.004430502884599279,0.00022747782027227596,1.0000569406377133,0.35938546565992163,11.478360637567972,
6801,-10.969858,298.15,614.6664,8629.285,6.3991494,4.3773603,0.10382878,-28.397545720258783,0.9995111990843599,-0.002748515438799088,-0.00020783766065731818,-1.000377639484263,-0.34643647555351115,12.171123036424927,0.002748515438799088,0.00020783766065731818,1.000377639484263,0.34643647555351115,12.171123036424927,
6802,-10.974794,298.15,617.29785,8629.381,6.397348,4.3761306,0.10383359,-28.38642932191381,0.9995137962629215,-0.002725155585618452,-0.00020867168926199566,-1.0003756162707087,-0.3465402454129848,12.165539584844707,0.002725155585618452,0.00020867168926199566,1.0003756162707087,0.3465402454129848,12.165539584844707,
6803,-12.187758,298.15,663.9358,14940.679,6.155713,4.210884,0.104529284,-26.92076994064594,0.9998629082152208,-0.004077253211994081,-0.00022228771601891234,-1.000105252449029,-0.36054789548858124,11.420075560686282,0.004077253211994081,0.00022228771601891234,1.000105252449029,0.36054789548858124,11.420075560686282,
6804,-13.080584,298.15,672.83264,18405.885,6.2170286,4.2528152,0.10434161,-27.28835188280531,0.9999430948129295,-0.0048905454051474395,-0.0002246655072322271,-1.000043752779103,-0.35692888165128817,11.605682765517587,0.0048905454051474395,0.0002246655072322271,1.000043752779103,0.35692888165128817,11.605682765517587,
6805,-13.024764,298.15,656.6804,16169.6455,6.625336,4.532063,0.10327484,-29.820412387190267,0.9999342447381219,-0.004510357106806219,-0.00022027015420110387,-1.000051034727158,-0.33314254162838997,12.863533849395404,0.004510357106806219,0.00022027015420110387,1.000051034727158,0.33314254162838997,12.863533849395404,
6806,-13.019111,298.15,656.2982,15764.667,6.6932354,4.5785017,0.10312462,-30.256503468130497,0.9999329049205284,-0.004402521596315377,-0.00022016377633627754,-1.0000521488814087,-0.32921494741347945,13.074702221730336,0.004402521596315377,0.00022016377633627754,1.0000521488814087,0.32921494741347945,13.074702221730336,
6807,-4.9002447,298.15,695.47614,29276.297,-0.7998797,-0.82189476,0.329226,4.010252769651817,1.0298553738807137,-0.007069120985170738,-0.000223791624947105,-0.9628096824260011,-1.5792176145242154,0.8337134466520166,0.007069120985170738,0.000223791624947105,0.9628096824260011,1.5792176145242154,0.8337134466520166,
6808,-11.296513,298.15,638.34436,14941.361,5.553151,3.798734,0.10685533,-23.47631076535807,0.9997085147459243,-0.004411605773950576,-0.0002150571364389712,-1.0002199301998331,-0.3959919012340401,9.619798314652916,0.004411605773950576,0.0002150571364389712,1.0002199301998331,0.3959919012340401,9.619798314652916,
6809,-11.261665,298.15,646.06696,16722.23,5.2096605,3.5637934,0.1086732,-21.637670983174676,0.9997218163851873,-0.004820032197860603,-0.00021730717440092575,-1.0002073081061307,-0.41607961004772276,8.625717170345881,0.004820032197860603,0.00021730717440092575,1.0002073081061307,0.41607961004772276,8.625717170345881,
6810,-12.444422,298.15,689.0062,20092.35,5.3729477,3.6754575,0.10775644,-22.501712877805836,0.9999113514219647,-0.005091115573539888,-0.00022886930084527096,-1.000066456675129,-0.4064728123661923,9.092261818587847,0.005091115573539888,0.00022886930084527096,1.000066456675129,0.4064728123661923,9.092261818587847,
6811,-12.416803,298.15,689.5067,20207.021,5.3304462,3.6463857,0.10798538,-22.275135395612292,0.9999097865427257,-0.005112748999237243,-0.0002289963867506034,-1.0000675250705624,-0.4089586016236087,8.969603683042518,0.005112748999237243,0.0002289963867506034,1.0000675250705624,0.4089586016236087,8.969603683042518,
6812,-11.706593,298.15,637.0162,15082.969,5.8479376,4.000383,0.105598666,-25.124848282999857,0.9997929883885118,-0.004471629138521754,-0.00021464602733316208,-1.0001576175345708,-0.37864149204267716,10.49217936452575,0.004471629138521754,0.00021464602733316208,1.0001576175345708,0.37864149204267716,10.49217936452575,
6813,-11.336579,298.15,639.76697,13192.825,5.8671856,4.0135255,0.10552488,-25.23454871429318,0.9996989893656258,-0.0038780633519697716,-0.00021547829721722735,-1.0002293375031637,-0.3775484751551904,10.551074426455294,0.0038780633519697716,0.00021547829721722735,1.0002293375031637,0.3775484751551904,10.551074426455294,
6814,-11.162549,298.15,652.66547,14940.089,5.4051247,3.697478,0.10758743,-22.673438959470452,0.9996781274346362,-0.004219895549870205,-0.00021919948573533398,-1.0002416326446482,-0.4046810925983586,9.188430042353847,0.004219895549870205,0.00021919948573533398,1.0002416326446482,0.4046810925983586,9.188430042353847,
