solute_smiles,has_hansen,delta_d,delta_p,delta_h,pseudo_delta_d,pseudo_delta_p,pseudo_delta_h,MolWt,TPSA,NumHDonors,MolLogP
Cc1ccc(-c2ccc3c(c2)C=CC(=C2C(=O)c4ccccc4C2=O)N3)cc1,False,,,,16.962095214285714,17.267198,30.759500000000003,363.4159851074219,46.16999816894531,1.0,5.434020042419434
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,False,,,,16.642666333333334,16.98912,39.895,325.4519958496094,43.70000076293945,2.0,3.7688000202178955
CC=CC1Nn2c(nnc2-c2cccnc2)S1,False,,,,16.246299647058823,26.82425,37.670500000000004,245.31100463867188,55.630001068115234,1.0,1.8914999961853027
CC12CCCCC1CCC1C2CCC2(C)C(OCc3ccccc3)CCC12,False,,,,17.308322222222227,5.46094,5.4305,366.5889892578125,9.229999542236328,0.0,7.0046000480651855
Cc1ccc(C=C2N=C(c3ccccc3)OC2=O)o1,False,,,,16.402738736842107,21.030748,23.93,253.2570037841797,51.79999923706055,0.0,2.9325199127197266
COc1cc(C(c2ccc(C)s2)c2ccc(C)s2)c([N+](=O)[O-])cc1OC,False,,,,16.99704753846154,27.534796,29.76,389.49798583984375,61.599998474121094,0.0,5.532040119171143
C=C1CCC2OC2(C)CCC2C1CC2(C)C,False,,,,16.698410000000003,6.361759999999999,6.5855,220.3560028076172,12.529999732971191,0.0,3.9363999366760254
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],False,,,,16.157924417910447,30.0,45.0,1001.1539916992188,287.5,4.0,1.7532000541687012
CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,False,,,,17.155161379310346,16.666549999999997,19.7795,400.6029968261719,43.369998931884766,0.0,6.4004998207092285
O=C(O)[C@H]1CCCN1C(=O)OCc1ccccc1,False,,,,16.156549777777776,21.34398,37.994,249.26600646972656,66.83999633789062,1.0,1.8722000122070312
CCCCCCSc1nnc(S)s1,False,,,,16.749527692307694,18.79048,26.023,234.4149932861328,25.780000686645508,1.0,3.4992001056671143
Oc1c(-c2ccccn2)n(N2CCCCC2)c2ccccc12,False,,,,16.592518000000002,19.079120000000003,30.251500000000004,293.3699951171875,41.290000915527344,1.0,3.5308001041412354
CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,False,,,,16.54973525925926,23.65637,45.0,374.52099609375,66.76000213623047,2.0,3.604300022125244
Nc1ccc2c3c(cccc13)-c1ccccc1-2,False,,,,16.755873411764707,8.776659999999998,21.307,217.27099609375,26.020000457763672,1.0,4.069399833679199
Nc1ccc(-c2ccc(NNc3ccccc3)cc2)cc1,False,,,,16.817584571428572,18.07692,45.0,275.3550109863281,50.08000183105469,3.0,4.374800205230713
Cc1cc(C=O)c(C)n1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1,False,,,,16.664482347826088,10.465576,11.1,335.24700927734375,22.0,0.0,4.944240093231201
Clc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,False,,,,16.14186947368421,21.57546,21.056,301.802001953125,40.15999984741211,0.0,1.533400058746338
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,False,,,,15.930346,27.02548,45.0,301.3420104980469,70.0,2.0,0.745199978351593
Cc1ccc(-c2nc(-c3ccccc3)cs2)cc1,False,,,,16.90705177777778,8.841648,7.9115,251.35400390625,12.890000343322754,0.0,4.785520076751709
N#CC(=NNc1ccccc1)c1nc(-c2ccc(Cl)cc2)cs1,False,,,,16.867196608695654,25.012272,38.3745,338.822998046875,61.06999969482422,1.0,4.803279876708984
CC(=O)C1=C2C=CCC=C2N=C1,False,,,,16.240755,12.117379999999999,13.7005,159.18800354003906,29.43000030517578,0.0,1.8001999855041504
COc1cc2c(Cc3ccccc3)cncc2cc1O,False,,,,16.5792458,16.76902,29.4225,265.31201171875,42.349998474121094,1.0,3.539799928665161
c1ccc(CNc2ccccc2-n2c(-c3ccccc3)nc3ccccc32)cc1,False,,,,17.17334875862069,14.24254,25.0475,375.4750061035156,29.850000381469727,1.0,6.304599761962891
CC1CCCNC1=O,False,,,,15.97021175,9.68475,22.385,113.16000366210938,29.100000381469727,1.0,0.5325000286102295
Nc1ncnc2c1ncn2C1OC(CO)CC1O,False,,,,15.559734444444445,30.0,45.0,251.24600219726562,119.30999755859375,3.0,-0.9508000016212463
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,False,,,,16.82414157894737,15.41861,40.6655,302.20098876953125,49.33000183105469,2.0,4.607900142669678
CC(=O)Oc1ccccc1C(=O)OCN1C(=O)CCC1=O,False,,,,15.899159523809523,30.0,39.69300000000001,291.2590026855469,89.9800033569336,0.0,0.8751999735832214
O=C(CCN1CCCCC1)c1ccccc1,False,,,,16.452166875000003,10.381269999999999,10.5085,217.31199645996094,20.309999465942383,0.0,2.745300054550171
C=CCC1(C(C)C)C(=O)NC(=O)N(C)C1=O,False,,,,15.985533375000001,21.37509,37.868,224.25999450683594,66.4800033569336,1.0,0.913100004196167
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,False,,,,16.794516842105264,6.307259999999999,6.5855,380.9129943847656,12.529999732971191,0.0,4.481400012969971
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,False,,,,17.626830499999997,30.0,41.932,574.4619750976562,89.5199966430664,0.0,8.976400375366211
COc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(C(=O)O)c3)cc2)cc1,False,,,,16.608564296296297,28.299879999999998,45.0,383.42498779296875,92.69999694824219,2.0,3.8612000942230225
CC12CC(O)C3C(CCC4(O)CC(O)CC(O)C34CO)C1(O)CCC2C1=CC(=O)OC1,False,,,,15.688668903225807,30.0,45.0,438.5169982910156,147.67999267578125,6.0,-0.3668000102043152
O=C(O)C=C1c2ccccc2-c2ccccc21,False,,,,16.49844917647059,10.895669999999999,25.255,222.2429962158203,37.29999923706055,1.0,3.183300018310547
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,False,,,,16.413958,26.843609999999995,45.0,315.35400390625,84.08000183105469,2.0,2.907900094985962
O=C1OC(c2ccccc2)=NC1=Cc1ccc(Br)o1,False,,,,16.527863157894735,20.985339999999997,23.93,318.1260070800781,51.79999923706055,0.0,3.3866000175476074
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,False,,,,16.503891905882355,30.0,45.0,1202.635009765625,278.79998779296875,5.0,3.2690000534057617
N=C1NCCS1,False,,,,16.085051999999997,13.432643,35.958,102.16200256347656,35.880001068115234,2.0,0.2575699985027313
O=C1C(=NNc2ccncc2)C(C(F)(F)F)=NN1c1ccccc1,False,,,,16.32111975,26.809540000000002,41.4825,333.27301025390625,69.94999694824219,1.0,2.8145999908447266
C=CCC1(C(C)CC)C(=O)N(C)C(=O)N(C)C1=O,False,,,,16.155766666666665,19.71966,24.7915,252.31399536132812,57.689998626708984,0.0,1.645400047302246
CC(=O)Oc1ccccc1C(=O)OCC(=O)N1CCOCC1,False,,,,15.879825,30.0,36.949,307.302001953125,82.13999938964844,0.0,0.6274999976158142
c1cc2c3c(cccc3c1)CC2,False,,,,16.529206666666667,1.70616,1.0,154.21200561523438,0.0,0.0,2.9384000301361084
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c(C)c1,False,,,,16.655506083333336,15.504886,30.6935,324.42401123046875,49.40999984741211,1.0,3.8891398906707764
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)c(Cl)c1,False,,,,16.798503083333333,15.43589,30.6935,365.260009765625,49.40999984741211,1.0,4.579100131988525
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,False,,,,16.30106485714286,26.989569999999997,45.0,281.27099609375,84.5999984741211,1.0,2.3842999935150146
Cn1c(C(C#N)=Cc2ccc(F)cc2)nc2ccccc21,False,,,,16.599676000000002,16.612142,19.1635,277.302001953125,41.61000061035156,0.0,3.7765800952911377
CC12CCC(c3cn(-c4ccccc4)nc31)C2(C)C,False,,,,16.69722105263158,9.802879999999998,9.637,252.36099243164062,17.81999969482422,0.0,4.0472002029418945
O=S1OCCO1,False,,,,15.657414666666668,15.934209999999998,17.0355,108.11799621582031,35.529998779296875,0.0,-0.3880999982357025
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,False,,,,16.65827886956522,15.50123,30.6935,330.81500244140625,49.40999984741211,1.0,3.9256999492645264
S=P(N1CC1)(N1CC1)N1CC1,False,,,,16.01162,6.10963,5.360499999999999,189.2239990234375,9.029999732971191,0.0,0.15770000219345093
N#CC(=CNc1ccc(O)cc1)c1ccccc1,False,,,,16.550841000000002,19.252122,44.217499999999994,236.2740020751953,56.04999923706055,2.0,3.3687798976898193
CC(=NNC(=O)c1ccncc1)c1ccco1,False,,,,16.17612494117647,23.96534,39.421499999999995,229.23899841308594,67.48999786376953,1.0,1.8286000490188599
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,False,,,,15.488534837209302,30.0,45.0,610.5650024414062,234.2899932861328,8.0,-1.156599998474121
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,False,,,,16.7085930625,25.26043,45.0,492.70599365234375,76.66000366210938,2.0,5.383699893951416
O=C1N(c2ccccc2)C(=O)[C@]2(Cl)C=C(c3ccccc3)[C@]12Cl,False,,,,16.588302608695653,13.367180000000001,16.483,344.1969909667969,37.380001068115234,0.0,3.6122000217437744
O=c1[nH]cccc1[N+](=O)[O-],False,,,,15.798396200000001,23.15169,41.199999999999996,140.09800720214844,76.0,1.0,0.2831000089645386
CC=C(/C(=C/C)c1ccc(O)cc1)c1ccc(O)cc1,False,,,,16.839591600000002,13.822339999999999,37.561,266.3399963378906,40.459999084472656,2.0,4.604599952697754
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,False,,,,16.688601904761907,15.002830000000001,16.0345,318.8290100097656,32.66999816894531,0.0,3.7776999473571777
N#CC(=Cc1ccc(Cl)cc1)c1nc(-c2ccccc2)cs1,False,,,,17.030396,15.549631999999999,17.438,322.82000732421875,36.68000030517578,0.0,5.527679920196533
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,False,,,,15.99497175,22.9525,45.0,224.25999450683594,75.2699966430664,2.0,0.9610000252723694
Cc1ccc(S(=O)(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,False,,,,16.584904400000003,27.972838,43.908,356.45098876953125,76.87999725341797,1.0,3.6556200981140137
C(=NC(N=Cc1ccccc1)c1ccccc1)c1ccccc1,False,,,,16.914945217391306,10.95726,12.052,298.3890075683594,24.719999313354492,0.0,4.923399925231934
Cc1cc(Cn2nc(C)cc2C)c(O)c(Cn2nc(C)cc2C)c1,False,,,,16.550569833333334,24.214209999999998,36.5545,324.4280090332031,55.869998931884766,1.0,3.4238998889923096
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,False,,,,16.359633615384617,25.349520000000002,42.2985,352.3900146484375,75.70999908447266,1.0,2.7827999591827393
CC12CCC3C(C(=O)CC4CC(=O)CCC43C)C1CCC2=O,False,,,,16.49057,18.38317,22.5235,302.41400146484375,51.209999084472656,0.0,3.346299886703491
Cc1ccc(S(=O)(=O)N(C)Cc2ccc(N)cc2)cc1,False,,,,16.3671322,20.672207999999998,36.79,290.38800048828125,63.400001525878906,1.0,2.3979198932647705
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,False,,,,16.626760869565217,13.93282,17.617,308.3810119628906,40.619998931884766,0.0,3.7878000736236572
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,False,,,,16.258389789473686,19.9394,35.355,261.25201416015625,59.29999923706055,1.0,2.3459999561309814
Cc1ccc(-c2csc(C(C#N)=NNc3cccc([N+](=O)[O-])c3)n2)cc1,False,,,,16.72923623076923,30.0,45.0,363.4020080566406,104.20999908447266,1.0,4.366499900817871
COC(=O)c1ccc2c(c1)CC1(CCC(c3ccc(C(C)(C)C)cc3)CC1)C2,False,,,,17.138206071428574,11.112649999999999,12.605,376.5400085449219,26.299999237060547,0.0,6.213500022888184
CCC(C(=O)Nc1ccc(C)cc1)c1ccc(C)cc1,False,,,,16.8113647,9.294426,22.385,267.37200927734375,29.100000381469727,1.0,4.435739994049072
CN(C)c1ccc(N=C(C#N)c2ccc(C(C#N)=Nc3ccc(N(C)C)cc3)cc2)cc1,False,,,,16.926222,30.0,35.772999999999996,420.5199890136719,78.77999877929688,0.0,5.107359886169434
CC12CCC(C(C(=O)c3ccccc3)C1=O)C2(C)C,False,,,,16.55761,12.79413,15.349,256.3450012207031,34.13999938964844,0.0,3.510699987411499
c1ccc(-c2nc3ccccc3nc2-c2cccc3ccccc23)cc1,False,,,,17.136535384615385,11.028699999999999,12.423,332.406005859375,25.780000686645508,0.0,6.117000102996826
CCOC(=O)c1ccc(-n2c(C)ccc2C)cc1,False,,,,16.52438411111111,14.794315999999998,15.5305,243.30599975585938,31.229999542236328,0.0,3.2708399295806885
Cc1ccc(-c2ccc(C=C3C(=O)OC(C)(C)OC3=O)o2)cc1,False,,,,16.48997443478261,25.985748,30.009,312.3210144042969,65.73999786376953,0.0,3.474519968032837
O=C1C=CC=C2CC1=CC=CC2=O,False,,,,16.131953846153845,12.994489999999999,15.349,172.18299865722656,34.13999938964844,0.0,1.507099986076355
N#CC(=NNc1ccc(Cl)cc1)c1nc(-c2ccccc2)cs1,False,,,,16.867196608695654,25.012272,38.3745,338.822998046875,61.06999969482422,1.0,4.803279876708984
c1cc(CCCc2ccncc2)ccn1,False,,,,16.417698666666666,11.37521,12.423,198.2689971923828,25.780000686645508,0.0,2.651900053024292
CC1CCC(C(C)C)C(OC(=O)C2=CCC(C(=O)OC3CC(C)CCC3C(C)C)=CC2)C1,False,,,,17.207141250000003,20.803900000000002,24.21,444.656005859375,52.599998474121094,0.0,6.640999794006348
Cc1[nH]nc(-c2ccccc2)c1C,False,,,,16.444053692307694,9.393046,22.237999999999996,172.2310028076172,28.68000030517578,1.0,2.693540096282959
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,False,,,,16.471759625,15.275360000000001,26.366999999999997,259.135986328125,33.619998931884766,1.0,2.762399911880493
CC1CCC(=O)CC1,False,,,,16.2506925,7.396039999999999,8.1745,112.1719970703125,17.06999969482422,0.0,1.7655999660491943
NC(=O)C1c2ccccc2Oc2ccccc21,False,,,,16.310075764705882,16.17665,31.712,225.2469940185547,52.31999969482422,1.0,2.4094998836517334
Cc1ccc(C=C(Oc2ccccc2)c2nc3ccccc3s2)cc1,False,,,,17.166876000000002,12.863418,12.342,343.45098876953125,22.1200008392334,0.0,6.181819915771484
O=C1N(c2ccccc2)N(c2ccccc2N=Nc2ccccc2)C1(c1ccccc1)c1ccccc1,False,,,,17.437632972972974,19.9072,22.6945,480.5710144042969,48.27000045776367,0.0,7.814000129699707
CC(CC(=O)c1ccccc1)c1ccccc1,False,,,,16.72169235294118,7.166289999999999,8.1745,224.30299377441406,17.06999969482422,0.0,4.0630998611450195
Cc1c(CN2CCOC(c3ccccc3)C2C)c(=O)n(-c2ccccc2)n1C,False,,,,16.559494,21.247358,20.79,377.4880065917969,39.400001525878906,0.0,3.4464199542999268
COC(=O)C1=C(C(=O)OC)Cc2cc3c(cc2C1)CC(C(=O)OC)=C(C(=O)OC)C3,False,,,,15.991876000000001,30.0,45.0,414.4100036621094,105.19999694824219,0.0,1.1690000295639038
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,False,,,,16.676927133333333,29.389139999999998,43.088499999999996,427.5260009765625,71.11000061035156,1.0,4.106599807739258
c1ccc(-c2ccccc2-c2ccccc2)cc1,False,,,,16.94906888888889,1.4979399999999996,1.0,230.30999755859375,0.0,0.0,5.020599842071533
Oc1cccc(C2CNCCN2)c1,False,,,,16.000484923076925,17.40959,45.0,178.23500061035156,44.290000915527344,3.0,0.6261000037193298
CC(C)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1,False,,,,16.273928173913045,30.0,45.0,334.3970031738281,98.48999786376953,2.0,2.1747000217437744
CCC1=Nc2ccccc2C1(C)C(=O)OC,False,,,,16.391625,16.19746,18.131,217.26800537109375,38.65999984741211,0.0,2.6133999824523926
O=c1[nH]nc([N+](=O)[O-])[nH]1,False,,,,15.433441777777778,30.0,45.0,130.06300354003906,104.68000030517578,2.0,-0.9937999844551086
CN(C)c1ccc(C=Cc2nc3ccccc3s2)cc1,False,,,,16.889027,11.950130000000001,10.2455,280.39599609375,16.1299991607666,0.0,4.532700061798096
Cc1cc(C(F)(F)F)n2nc(-c3ccccc3)cc2n1,False,,,,16.494486000000002,14.561848000000001,15.1665,277.2489929199219,30.190000534057617,0.0,3.723520040512085
C1=CCCCCC=C1,False,,,,16.54513,1.7327199999999998,1.0,108.18399810791016,0.0,0.0,2.672800064086914
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,False,,,,16.284677428571428,30.0,45.0,376.4159851074219,93.20999908447266,2.0,2.3452000617980957
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1Cl,False,,,,16.649333083333335,15.48732,30.6935,348.80499267578125,49.40999984741211,1.0,4.064799785614014
C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,False,,,,16.748332070175437,30.0,45.0,804.031005859375,178.36000061035156,3.0,4.638999938964844
Cn1ncc2cc([N+](=O)[O-])ccc21,False,,,,16.097919076923077,22.82465,27.135999999999996,177.16299438476562,60.959999084472656,0.0,1.4815000295639038
COc1ccc(C=CC(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)cc1,False,,,,16.9028621875,25.10673,28.6405,428.4840087890625,61.83000183105469,0.0,5.2266998291015625
S=c1sc2ccccc2n1CSc1nc2ccccc2s1,False,,,,17.165392285714287,19.628421,14.437,346.5270080566406,17.81999969482422,0.0,5.791790008544922
N#CC(=NNc1ccccc1Cl)c1nc(-c2ccccc2)cs1,False,,,,16.867196608695654,25.012272,38.3745,338.822998046875,61.06999969482422,1.0,4.803279876708984
C1CSC(CCC2SCCCS2)SC1,False,,,,17.024137142857146,11.5841,5.8,266.5220031738281,0.0,0.0,4.158999919891357
COc1ccc(C(=O)C2=NOC3C(=O)N(c4ccc(F)cc4)C(=O)C23)cc1,False,,,,16.142035925925924,30.0,38.0445,368.32000732421875,85.2699966430664,0.0,1.961400032043457
ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,False,,,,16.994331111111112,5.6389700000000005,5.4305,411.7539978027344,9.229999542236328,0.0,5.224299907684326
CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,False,,,,15.718628357142856,30.0,45.0,414.3999938964844,163.6300048828125,2.0,-0.08560000360012054
NN=C(C(=NN)c1ccc2ccccc2c1)c1ccccc1,False,,,,16.491508,25.530239999999996,45.0,288.35400390625,76.76000213623047,2.0,2.865600109100342
CC1(C)CON(Cc2ccccc2Cl)C1=O,False,,,,16.37685625,12.0532,13.738999999999999,239.70199584960938,29.540000915527344,0.0,2.640000104904175
NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,False,,,,16.604526470588237,30.0,45.0,505.4580078125,177.5800018310547,6.0,3.3366000652313232
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1C,False,,,,16.655506083333336,15.504886,30.6935,324.42401123046875,49.40999984741211,1.0,3.8891398906707764
Oc1ccc(C(O)C2CCCCN2)cc1O,False,,,,16.084790125,24.962269999999997,45.0,223.27200317382812,72.72000122070312,4.0,1.273300051689148
Cc1cccc(-c2nc(-c3ccccc3)cs2)c1,False,,,,16.90705177777778,8.841648,7.9115,251.35400390625,12.890000343322754,0.0,4.785520076751709
NC1=NCC(c2ccccc2)O1,False,,,,16.071739,17.96254,31.2635,162.19200134277344,47.61000061035156,1.0,1.07260000705719
C1CN(SSN2CCOCC2)CCO1,False,,,,16.114762857142857,21.40298,16.929,236.36199951171875,24.940000534057617,0.0,0.8622000217437744
CC(C)(C(N)=O)n1nc2ccccc2n1,False,,,,15.952324533333334,25.21883,41.629999999999995,204.23300170898438,73.80000305175781,1.0,0.6517000198364258
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,False,,,,16.53067,12.56522,14.8345,284.7460021972656,32.66999816894531,0.0,3.1538000106811523
O=C1OC(c2ccccc2)(c2ccccc2)C=C1O,False,,,,16.40172294736842,17.58251,30.8855,252.2689971923828,46.529998779296875,1.0,2.9289000034332275
COc1ccc(C=C2C3=C(CCCC3)OC3=C2CCCC3)cc1,False,,,,17.042986086956525,9.7463,9.861,308.4209899902344,18.459999084472656,0.0,5.764999866485596
CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(C#Cc2ccccc2)OC(C)=O)C1,False,,,,17.112067428571432,20.83656,24.21,476.6570129394531,52.599998474121094,0.0,6.3144001960754395
c1ccc2c(-c3nnc(-c4cccc5ccccc45)o3)cccc2c1,False,,,,17.0236016,15.934600000000001,18.222,322.36700439453125,38.91999816894531,0.0,5.710000038146973
Cc1c(CSC2OCC(O)C(O)C2O)c(C)c(CSC2OCC(O)C(O)C2O)c(C)c1CSC1OCC(O)C(O)C1O,False,,,,15.552363999999999,30.0,45.0,654.822021484375,209.75999450683594,9.0,-1.3715399503707886
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(/N=C/N3CCCCCC3)C2SC1(C)C,False,,,,16.325059333333332,30.0,40.378499999999995,439.5780029296875,88.51000213623047,0.0,2.411600112915039
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,False,,,,16.79906434782609,20.06456,22.376,376.6709899902344,47.36000061035156,0.0,4.602399826049805
O=C(O)CC1CC(=O)OC1C(=O)O,False,,,,15.536451692307692,30.0,45.0,188.13499450683594,100.9000015258789,2.0,-0.522599995136261
O=C1CCCCCCN1,False,,,,16.095654888888888,9.63133,22.385,127.18699645996094,29.100000381469727,1.0,1.0666999816894531
CC(Br)C(Br)c1nc(O)n(-c2ccccc2)n1,False,,,,16.584211529411764,20.84997,33.629,361.0369873046875,50.939998626708984,1.0,3.1923000812530518
N#CC(c1ccccc1)C1CCCCC1,False,,,,16.674924,8.394791999999999,10.526499999999999,199.2969970703125,23.790000915527344,0.0,3.874079942703247
O=C(C(=O)c1cccc2ccccc12)c1ccccc1,False,,,,16.650641,12.75466,15.349,260.2919921875,34.13999938964844,0.0,3.905400037765503
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,False,,,,16.303329,30.0,45.0,314.3699951171875,90.01000213623047,2.0,2.2553000450134277
C=CC1(C)CCC2C(=CCC3C(C)(C(=O)O)CCCC23C)C1,False,,,,16.936598000000004,10.693379999999998,25.255,302.4580078125,37.29999923706055,1.0,5.206200122833252
ON=C1CCCCCCC1,False,,,,16.426071,12.610109999999999,24.8065,141.21400451660156,32.59000015258789,1.0,2.5608999729156494
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,False,,,,16.60247838095238,18.91013,33.6295,298.3630065917969,54.369998931884766,1.0,3.764699935913086
O=C1OC(=O)C2=C1CC1=C(CC=CC1)C2,False,,,,16.135158666666666,17.12592,19.7795,202.20899963378906,43.369998931884766,0.0,1.8068000078201294
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,False,,,,16.14574223529412,27.167939999999998,45.0,249.2949981689453,85.08000183105469,2.0,1.4645999670028687
COc1ccc(OC)c2c(=O)c(=O)c12,False,,,,15.907177142857144,21.4227,24.21,192.1699981689453,52.599998474121094,0.0,0.453000009059906
c1ccc2c(c1)Cc1ccccc1O2,False,,,,16.552911428571427,5.8230900000000005,5.4305,182.2220001220703,9.229999542236328,0.0,3.3831000328063965
C(=Cc1ccccn1)c1ccccn1,False,,,,16.43143142857143,11.3757,12.423,182.2259979248047,25.780000686645508,0.0,2.6470000743865967
c1ccc(-c2csc(-c3cccnc3)n2)cc1,False,,,,16.69040941176471,13.75319,13.623,238.31500244140625,25.780000686645508,0.0,3.8721001148223877
C(#Cc1ccc(CCc2ccccc2)cc1)c1ccccc1,False,,,,16.90146,1.5128399999999995,1.0,282.385986328125,0.0,0.0,4.871600151062012
CSc1ccccc1N=Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,False,,,,17.26859744,14.720229999999999,26.006500000000003,355.5469970703125,32.59000015258789,1.0,6.459700107574463
O=C1NC(=O)C(=Cc2ccccc2)N1,False,,,,15.976276285714286,17.38931,43.77,188.18600463867188,58.20000076293945,2.0,0.8669000267982483
O=C(O)c1cccnc1Oc1ccccc1,False,,,,16.307964124999998,19.93839,35.397,215.20799255371094,59.41999816894531,1.0,2.5720999240875244
O=C(CCC(=O)c1ccccc1)c1ccccc1,False,,,,16.57155666666667,12.79196,15.349,238.28599548339844,34.13999938964844,0.0,3.532399892807007
Cc1ccccc1C=C(C#N)c1nc2ccccc2[nH]1,False,,,,16.6754237,16.05105,31.764499999999998,259.31201171875,52.470001220703125,1.0,3.935499906539917
CC1(C)C2CC3C(C2)C31C(=O)O,False,,,,16.149126333333335,11.03868,25.255,166.22000122070312,37.29999923706055,1.0,1.7532000541687012
Cc1ccc(C)n1-c1ccc(C(F)(F)F)cc1,False,,,,16.602229176470587,4.976106,3.9254999999999995,239.24000549316406,4.929999828338623,0.0,4.112939834594727
O=C1Cc2ccc3ccccc3c21,False,,,,16.395423846153847,7.31474,8.1745,168.19500732421875,17.06999969482422,0.0,2.5785999298095703
CC(=O)N1CCN(CCN2C3=C(C(=O)CC(C)(C)C3)C(c3ccc(Cl)cc3)C3=C2CC(C)(C)CC3=O)CC1,False,,,,16.90456052631579,24.948430000000002,28.3255,538.1320190429688,60.93000030517578,0.0,5.189700126647949
CCC(C(=O)C=Cc1ccccc1)C(=O)OC1CC(C)CCC1C(C)C,False,,,,16.95240230769231,16.77669,19.7795,356.5060119628906,43.369998931884766,0.0,5.299099922180176
Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1,False,,,,16.501997529411764,16.800518,29.380499999999998,237.34300231933594,42.22999954223633,1.0,3.008820056915283
COc1ccc(Br)cc1C=c1sc2nc3ccccc3n2c1=O,False,,,,16.56696,22.025199999999998,22.259999999999998,387.25799560546875,43.599998474121094,0.0,3.2279999256134033
